ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
1.0447761,0.7794552,22.026163,21.615273,21.147923,20.497936,20.290684,22.424057,21.9669,21.473942,20.720915,20.422138,21.913744,21.64484,20.978836,20.652344,20.769527
1.04477609,0.77945519,22.024765,21.62792,21.144197,20.498903,20.289661,22.485823,21.961517,21.469082,20.7145,20.458366,21.964334,21.675152,20.957415,20.668537,20.849318
1.04929102,0.67006726,22.047762,21.529457,20.74581,20.629187,20.58812,22.04196,21.277317,20.738363,20.384535,20.206301,21.018002,20.114683,19.721169,19.380964,19.637243
1.04948101,0.70439458,22.169025,25.106323,26.131384,24.780966,23.580891,22.703333,25.081839,25.739527,24.658171,23.665348,22.709961,25.693075,25.90534,25.223368,23.958317
1.04866157,0.82726018,24.830746,24.565746,22.521973,23.307499,22.20256,24.955454,24.824085,22.841166,23.437403,23.056816,26.158323,23.779613,25.934973,25.116514,24.573448
1.04744576,0.80924185,23.608549,23.641275,22.80365,21.608269,21.933037,23.884541,23.347593,22.975616,21.679747,21.970825,23.240662,22.243647,23.111313,21.326689,22.469217
1.04757121,0.70370709,24.331732,23.413774,23.112164,21.929276,21.632187,23.847359,23.413267,23.373602,22.135769,21.543776,26.007956,21.598595,22.43001,21.044699,23.185612
1.04956359,0.74040165,24.182878,24.551929,23.052055,22.068777,21.589342,24.974665,24.399569,23.267035,22.21797,22.284903,26.931461,23.863068,25.106705,20.905752,25.810568
1.05008748,0.73195313,24.952911,25.406054,22.710497,20.304892,18.866705,24.672384,25.546082,23.056711,20.644129,19.178457,24.657963,25.581057,22.845633,20.353697,18.916925
1.05027441,0.78455115,23.560524,23.988794,23.157701,22.17226,22.539955,23.691971,23.989002,23.238773,22.552231,22.840033,26.478466,24.511475,23.108582,22.524492,23.778877
1.0454289,0.6119022,17.811844,16.382517,15.803908,15.671621,15.590165,18.162291,16.694195,16.162338,16.01647,15.946779,17.872355,16.399883,15.877475,15.717659,15.669143
1.04542247,0.61189391,17.810919,16.382401,15.803959,15.671448,15.590525,18.162239,16.693876,16.162157,16.015575,15.947475,17.882265,16.400242,15.877536,15.717807,15.671076
1.04542247,0.61189391,17.811113,16.382137,15.803749,15.671065,15.590489,18.160931,16.694321,16.162081,16.014999,15.948097,17.881727,16.400127,15.877624,15.71758,15.671153
1.04817304,0.6120624,24.269663,22.627974,21.127522,20.474604,19.954672,25.002153,22.686411,21.124762,20.467093,20.001373,19.812708,22.018021,20.361982,19.758339,19.42621
1.04771132,0.62185535,22.034389,25.791988,24.553392,25.837488,22.544241,22.399004,25.792177,24.432312,25.18885,21.868818,22.184547,25.819262,24.294163,25.583513,21.321016
1.04433061,0.5259391,23.305811,22.866226,22.096224,21.476843,21.388285,23.232082,23.322989,22.330177,21.607561,20.88739,23.187902,23.27494,22.190784,21.232367,20.275898
1.04450833,0.54552976,22.40909,22.172258,21.518118,21.118414,20.513802,22.6945,22.53042,21.59182,21.206715,20.642742,21.575838,22.272379,20.975498,21.096889,20.420618
1.04452461,0.54172674,24.815052,22.883934,22.31744,21.383123,21.583246,25.335384,22.94688,22.132536,21.309074,20.992926,27.556328,23.054129,21.17687,20.536314,20.290627
1.04522886,0.6069667,22.351475,21.813122,20.600517,20.204697,19.729601,22.513794,21.90251,20.574448,20.115082,19.609381,21.615425,21.626549,19.803146,19.183537,18.823238
1.04522886,0.60696668,22.351349,21.827173,20.595694,20.206125,19.727585,22.450676,21.896461,20.567179,20.104752,19.61293,21.500721,21.581207,19.791212,19.203585,18.823526
1.0468923,0.60643096,23.712013,24.372564,23.773912,22.138615,21.610199,24.07653,25.173386,24.31654,21.969301,21.810898,25.318054,26.673592,25.111517,21.55517,21.746258
1.04617722,0.52760548,23.127754,22.706873,21.947681,21.467266,20.978901,23.572775,22.858517,22.088308,21.570646,21.409033,22.322575,22.650379,20.967211,21.362312,20.717648
1.04617722,0.52760546,23.136271,22.706467,21.950424,21.479292,20.978699,23.549292,22.877256,22.07346,21.560213,21.44243,21.791388,22.670338,21.056387,21.808563,21.620213
1.04723898,0.52735231,24.771339,24.571684,23.257572,22.066122,20.982599,25.810301,25.229826,23.424204,22.332216,21.490591,24.531603,24.974464,24.104271,22.546511,20.830811
1.04646064,0.601246,23.480167,22.574314,21.408304,21.097275,20.376797,23.789671,22.709095,21.504179,21.103138,20.686468,22.87602,22.859943,20.998718,20.723434,19.849216
